/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_34_390.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_34_390.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_34_390.jpg,0,0,0,2.774654E-06
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_34_461.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_34_461.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_34_461.jpg,0,0,0,3.703873E-06
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_34_534.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_34_534.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_34_534.jpg,0,0,0,4.168473E-06
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_34_605.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_34_605.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_34_605.jpg,0,0,0,4.567025E-06
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_34_676.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_34_676.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_34_676.jpg,0,0,0,5.298247E-06
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_34_747.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_34_747.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_34_747.jpg,0,0,0,8.635504E-07
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_34_815.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_34_815.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_34_815.jpg,0,0,0,1.253819E-06
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_34_882.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_34_882.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_34_882.jpg,0,0,0,3.899892E-06
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_34_955.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_34_955.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_34_955.jpg,0,0.2196,0,0.1249208
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_025.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_025.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_025.jpg,0,0.4092479,0,0.3044648
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_094.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_094.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_094.jpg,0,0.649716,0,0.8447327
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_163.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_163.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_163.jpg,0,0.8279879,0,1.38028
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_239.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_239.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_239.jpg,0,1,0,2.261539
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_306.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_306.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_306.jpg,0,1,0,2.972774
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_375.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_375.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_375.jpg,-0.15,1,0,3.913213
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_448.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_448.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_448.jpg,-0.3557069,1,0,4.833056
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_514.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_514.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_514.jpg,-0.1556218,1,0,5.529582
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_589.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_589.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_589.jpg,0,1,0,6.447856
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_657.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_657.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_657.jpg,0,1,0,7.133938
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_736.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_736.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_736.jpg,0,1,0,8.043056
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_812.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_812.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_812.jpg,0,1,0,8.94516
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_885.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_885.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_885.jpg,0,1,0,9.6171
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_35_956.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_35_956.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_35_956.jpg,0,1,0,10.50686
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_36_025.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_36_025.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_36_025.jpg,0,1,0,11.16955
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_36_099.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_36_099.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_36_099.jpg,0,1,0,12.17797
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_36_172.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_36_172.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_36_172.jpg,0,1,0,12.88371
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_36_240.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_36_240.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_36_240.jpg,0,1,0,13.52335
/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/center_2017_08_07_21_18_36_309.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/left_2017_08_07_21_18_36_309.jpg,/Users/brizo/Documents/workspace/car-nd/CarND-Behavioral-Cloning-P3/drive_data/center/IMG/right_2017_08_07_21_18_36_309.jpg,-0.1139814,1,0,14.33163
